schema_version,dataset,protocol,model,architecture,training_size,instance,group,depot_code,depot_type,customer_code,customer_type,demand_code,demand_type,route_size_code,route_size_type,status,failure_reason,cost,optimum,optimum_sources_agree,absolute_error,gap_percent,vehicles,no_aug_status,no_aug_failure_reason,no_aug_cost,no_aug_absolute_error,no_aug_gap_percent,no_aug_vehicles,no_aug_candidate_index,no_aug_policy_index,no_aug_candidates_generated,candidates_generated,candidate_index,augmentation_index,policy_index,inference_seconds_amortized,postprocess_seconds,physical_batch_size,checkpoint_epoch,checkpoint_sha256,checkpoint_path,routes_json
2,CVRPLIB XML100,xml100_mvmoe_greedy_8fold_official_euc2d_v2,am_direct_n50,am,50,XML100_1112_14,1112,1,random,1,random,1,unitary,2,short,ok,,27127,26274,True,853,3.246555530181929,21,ok,,27337,1063,4.045824769734338,20,0,0,1,8,3,3,0,0.0015885652974247932,0.0006602741777896881,128,100,bcdcdcf5ebc9b7ffdb70b6f2350a39b13b32829d1d92f5ad397e85e5ae2319c0,/root/autodl-tmp/split_v4_n50_eval_20260922/models/cvrp/am_direct/epoch-100.pt,solutions/am_direct_n50/XML100_1112_14.json
2,CVRPLIB XML100,xml100_mvmoe_greedy_8fold_official_euc2d_v2,am_direct_n50,am,50,XML100_1112_15,1112,1,random,1,random,1,unitary,2,short,ok,,25216,24272,True,944,3.889255108767304,20,ok,,25255,983,4.0499340804218855,21,0,0,1,8,6,6,0,0.0015885652974247932,0.0006588883697986603,128,100,bcdcdcf5ebc9b7ffdb70b6f2350a39b13b32829d1d92f5ad397e85e5ae2319c0,/root/autodl-tmp/split_v4_n50_eval_20260922/models/cvrp/am_direct/epoch-100.pt,solutions/am_direct_n50/XML100_1112_15.json
2,CVRPLIB XML100,xml100_mvmoe_greedy_8fold_official_euc2d_v2,am_direct_n50,am,50,XML100_1112_16,1112,1,random,1,random,1,unitary,2,short,ok,,19790,19017,True,773,4.064784140505863,15,ok,,20232,1215,6.389020350212967,15,0,0,1,8,7,7,0,0.0015885652974247932,0.0006259605288505554,128,100,bcdcdcf5ebc9b7ffdb70b6f2350a39b13b32829d1d92f5ad397e85e5ae2319c0,/root/autodl-tmp/split_v4_n50_eval_20260922/models/cvrp/am_direct/epoch-100.pt,solutions/am_direct_n50/XML100_1112_16.json
2,CVRPLIB XML100,xml100_mvmoe_greedy_8fold_official_euc2d_v2,am_direct_n50,am,50,XML100_1112_17,1112,1,random,1,random,1,unitary,2,short,ok,,25123,24215,True,908,3.749741895519306,17,ok,,25408,1193,4.926698327482965,17,0,0,1,8,7,7,0,0.0015885652974247932,0.0007108710706233978,128,100,bcdcdcf5ebc9b7ffdb70b6f2350a39b13b32829d1d92f5ad397e85e5ae2319c0,/root/autodl-tmp/split_v4_n50_eval_20260922/models/cvrp/am_direct/epoch-100.pt,solutions/am_direct_n50/XML100_1112_17.json
2,CVRPLIB XML100,xml100_mvmoe_greedy_8fold_official_euc2d_v2,am_direct_n50,am,50,XML100_1112_18,1112,1,random,1,random,1,unitary,2,short,ok,,24474,23599,True,875,3.70778422814526,17,ok,,24615,1016,4.305267172337811,17,0,0,1,8,6,6,0,0.0015885652974247932,0.0006492920219898224,128,100,bcdcdcf5ebc9b7ffdb70b6f2350a39b13b32829d1d92f5ad397e85e5ae2319c0,/root/autodl-tmp/split_v4_n50_eval_20260922/models/cvrp/am_direct/epoch-100.pt,solutions/am_direct_n50/XML100_1112_18.json
2,CVRPLIB XML100,xml100_mvmoe_greedy_8fold_official_euc2d_v2,am_direct_n50,am,50,XML100_1112_19,1112,1,random,1,random,1,unitary,2,short,ok,,23318,22294,True,1024,4.5931640800215305,17,ok,,23638,1344,6.028527855028258,17,0,0,1,8,1,1,0,0.0015885652974247932,0.0006161406636238098,128,100,bcdcdcf5ebc9b7ffdb70b6f2350a39b13b32829d1d92f5ad397e85e5ae2319c0,/root/autodl-tmp/split_v4_n50_eval_20260922/models/cvrp/am_direct/epoch-100.pt,solutions/am_direct_n50/XML100_1112_19.json
2,CVRPLIB XML100,xml100_mvmoe_greedy_8fold_official_euc2d_v2,am_direct_n50,am,50,XML100_1112_20,1112,1,random,1,random,1,unitary,2,short,ok,,19366,18654,True,712,3.8168757371073228,17,ok,,20349,1695,9.086522997748473,17,0,0,1,8,3,3,0,0.0015885652974247932,0.0006113871932029724,128,100,bcdcdcf5ebc9b7ffdb70b6f2350a39b13b32829d1d92f5ad397e85e5ae2319c0,/root/autodl-tmp/split_v4_n50_eval_20260922/models/cvrp/am_direct/epoch-100.pt,solutions/am_direct_n50/XML100_1112_20.json
2,CVRPLIB XML100,xml100_mvmoe_greedy_8fold_official_euc2d_v2,am_direct_n50,am,50,XML100_1112_21,1112,1,random,1,random,1,unitary,2,short,ok,,24520,23786,True,734,3.085848818632809,21,ok,,24520,734,3.085848818632809,21,0,0,1,8,0,0,0,0.0015885652974247932,0.0005898624658584595,128,100,bcdcdcf5ebc9b7ffdb70b6f2350a39b13b32829d1d92f5ad397e85e5ae2319c0,/root/autodl-tmp/split_v4_n50_eval_20260922/models/cvrp/am_direct/epoch-100.pt,solutions/am_direct_n50/XML100_1112_21.json
2,CVRPLIB XML100,xml100_mvmoe_greedy_8fold_official_euc2d_v2,am_direct_n50,am,50,XML100_1112_22,1112,1,random,1,random,1,unitary,2,short,ok,,24124,23315,True,809,3.4698691829294446,17,ok,,24124,809,3.4698691829294446,17,0,0,1,8,0,0,0,0.0015885652974247932,0.0006074123084545135,128,100,bcdcdcf5ebc9b7ffdb70b6f2350a39b13b32829d1d92f5ad397e85e5ae2319c0,/root/autodl-tmp/split_v4_n50_eval_20260922/models/cvrp/am_direct/epoch-100.pt,solutions/am_direct_n50/XML100_1112_22.json
2,CVRPLIB XML100,xml100_mvmoe_greedy_8fold_official_euc2d_v2,am_direct_n50,am,50,XML100_1112_23,1112,1,random,1,random,1,unitary,2,short,ok,,25389,24503,True,886,3.615883769334367,20,ok,,26000,1497,6.109455984981431,21,0,0,1,8,4,4,0,0.0015885652974247932,0.0006346032023429871,128,100,bcdcdcf5ebc9b7ffdb70b6f2350a39b13b32829d1d92f5ad397e85e5ae2319c0,/root/autodl-tmp/split_v4_n50_eval_20260922/models/cvrp/am_direct/epoch-100.pt,solutions/am_direct_n50/XML100_1112_23.json
2,CVRPLIB XML100,xml100_mvmoe_greedy_8fold_official_euc2d_v2,am_direct_n50,am,50,XML100_1112_24,1112,1,random,1,random,1,unitary,2,short,ok,,24992,23904,True,1088,4.551539491298527,17,ok,,25315,1411,5.902777777777778,17,0,0,1,8,2,2,0,0.0015885652974247932,0.0006358399987220764,128,100,bcdcdcf5ebc9b7ffdb70b6f2350a39b13b32829d1d92f5ad397e85e5ae2319c0,/root/autodl-tmp/split_v4_n50_eval_20260922/models/cvrp/am_direct/epoch-100.pt,solutions/am_direct_n50/XML100_1112_24.json
2,CVRPLIB XML100,xml100_mvmoe_greedy_8fold_official_euc2d_v2,am_direct_n50,am,50,XML100_1112_25,1112,1,random,1,random,1,unitary,2,short,ok,,22821,22054,True,767,3.477827151537136,20,ok,,23331,1277,5.790332819443185,21,0,0,1,8,3,3,0,0.0015885652974247932,0.0006363317370414734,128,100,bcdcdcf5ebc9b7ffdb70b6f2350a39b13b32829d1d92f5ad397e85e5ae2319c0,/root/autodl-tmp/split_v4_n50_eval_20260922/models/cvrp/am_direct/epoch-100.pt,solutions/am_direct_n50/XML100_1112_25.json
2,CVRPLIB XML100,xml100_mvmoe_greedy_8fold_official_euc2d_v2,am_direct_n50,am,50,XML100_1112_26,1112,1,random,1,random,1,unitary,2,short,ok,,17217,16307,True,910,5.580425584104986,15,ok,,17836,1529,9.376341448457717,15,0,0,1,8,1,1,0,0.0015885652974247932,0.0006238184869289398,128,100,bcdcdcf5ebc9b7ffdb70b6f2350a39b13b32829d1d92f5ad397e85e5ae2319c0,/root/autodl-tmp/split_v4_n50_eval_20260922/models/cvrp/am_direct/epoch-100.pt,solutions/am_direct_n50/XML100_1112_26.json
2,CVRPLIB XML100,xml100_mvmoe_greedy_8fold_official_euc2d_v2,am_direct_n50,am,50,XML100_1112_27,1112,1,random,1,random,1,unitary,2,short,ok,,21334,20487,True,847,4.134329086737932,20,ok,,21334,847,4.134329086737932,20,0,0,1,8,0,0,0,0.0015885652974247932,0.0006288811564445496,128,100,bcdcdcf5ebc9b7ffdb70b6f2350a39b13b32829d1d92f5ad397e85e5ae2319c0,/root/autodl-tmp/split_v4_n50_eval_20260922/models/cvrp/am_direct/epoch-100.pt,solutions/am_direct_n50/XML100_1112_27.json
2,CVRPLIB XML100,xml100_mvmoe_greedy_8fold_official_euc2d_v2,am_direct_n50,am,50,XML100_1113_01,1113,1,random,1,random,1,unitary,3,medium,ok,,16757,14740,True,2017,13.683853459972863,10,ok,,17482,2742,18.602442333785618,11,0,0,1,8,7,7,0,0.0015885652974247932,0.0006511956453323364,128,100,bcdcdcf5ebc9b7ffdb70b6f2350a39b13b32829d1d92f5ad397e85e5ae2319c0,/root/autodl-tmp/split_v4_n50_eval_20260922/models/cvrp/am_direct/epoch-100.pt,solutions/am_direct_n50/XML100_1113_01.json
2,CVRPLIB XML100,xml100_mvmoe_greedy_8fold_official_euc2d_v2,am_direct_n50,am,50,XML100_1113_02,1113,1,random,1,random,1,unitary,3,medium,ok,,14273,12795,True,1478,11.55138726064869,12,ok,,15285,2490,19.460726846424386,12,0,0,1,8,3,3,0,0.0015885652974247932,0.000613778829574585,128,100,bcdcdcf5ebc9b7ffdb70b6f2350a39b13b32829d1d92f5ad397e85e5ae2319c0,/root/autodl-tmp/split_v4_n50_eval_20260922/models/cvrp/am_direct/epoch-100.pt,solutions/am_direct_n50/XML100_1113_02.json
2,CVRPLIB XML100,xml100_mvmoe_greedy_8fold_official_euc2d_v2,am_direct_n50,am,50,XML100_1113_03,1113,1,random,1,random,1,unitary,3,medium,ok,,19271,16763,True,2508,14.961522400524967,12,ok,,20603,3840,22.907594106066934,12,0,0,1,8,3,3,0,0.0015885652974247932,0.0006407983601093292,128,100,bcdcdcf5ebc9b7ffdb70b6f2350a39b13b32829d1d92f5ad397e85e5ae2319c0,/root/autodl-tmp/split_v4_n50_eval_20260922/models/cvrp/am_direct/epoch-100.pt,solutions/am_direct_n50/XML100_1113_03.json
2,CVRPLIB XML100,xml100_mvmoe_greedy_8fold_official_euc2d_v2,am_direct_n50,am,50,XML100_1113_04,1113,1,random,1,random,1,unitary,3,medium,ok,,20197,19276,True,921,4.777962232828387,13,ok,,20534,1258,6.526250259389915,13,0,0,1,8,1,1,0,0.0015885652974247932,0.0006176680326461792,128,100,bcdcdcf5ebc9b7ffdb70b6f2350a39b13b32829d1d92f5ad397e85e5ae2319c0,/root/autodl-tmp/split_v4_n50_eval_20260922/models/cvrp/am_direct/epoch-100.pt,solutions/am_direct_n50/XML100_1113_04.json
2,CVRPLIB XML100,xml100_mvmoe_greedy_8fold_official_euc2d_v2,am_direct_n50,am,50,XML100_1113_05,1113,1,random,1,random,1,unitary,3,medium,ok,,19757,17473,True,2284,13.071596176958737,10,ok,,20036,2563,14.668345447261489,10,0,0,1,8,6,6,0,0.0015885652974247932,0.0006099492311477661,128,100,bcdcdcf5ebc9b7ffdb70b6f2350a39b13b32829d1d92f5ad397e85e5ae2319c0,/root/autodl-tmp/split_v4_n50_eval_20260922/models/cvrp/am_direct/epoch-100.pt,solutions/am_direct_n50/XML100_1113_05.json
2,CVRPLIB XML100,xml100_mvmoe_greedy_8fold_official_euc2d_v2,am_direct_n50,am,50,XML100_1113_06,1113,1,random,1,random,1,unitary,3,medium,ok,,17409,15063,True,2346,15.574586735710017,12,ok,,17409,2346,15.574586735710017,12,0,0,1,8,0,0,0,0.0015885652974247932,0.0005981437861919403,128,100,bcdcdcf5ebc9b7ffdb70b6f2350a39b13b32829d1d92f5ad397e85e5ae2319c0,/root/autodl-tmp/split_v4_n50_eval_20260922/models/cvrp/am_direct/epoch-100.pt,solutions/am_direct_n50/XML100_1113_06.json
2,CVRPLIB XML100,xml100_mvmoe_greedy_8fold_official_euc2d_v2,am_direct_n50,am,50,XML100_1113_07,1113,1,random,1,random,1,unitary,3,medium,ok,,16493,14550,True,1943,13.353951890034365,12,ok,,17180,2630,18.075601374570446,12,0,0,1,8,6,6,0,0.0015885652974247932,0.0006250366568565369,128,100,bcdcdcf5ebc9b7ffdb70b6f2350a39b13b32829d1d92f5ad397e85e5ae2319c0,/root/autodl-tmp/split_v4_n50_eval_20260922/models/cvrp/am_direct/epoch-100.pt,solutions/am_direct_n50/XML100_1113_07.json
2,CVRPLIB XML100,xml100_mvmoe_greedy_8fold_official_euc2d_v2,am_direct_n50,am,50,XML100_1113_08,1113,1,random,1,random,1,unitary,3,medium,ok,,20168,19200,True,968,5.041666666666667,13,ok,,20291,1091,5.682291666666667,13,0,0,1,8,1,1,0,0.0015885652974247932,0.0006180517375469208,128,100,bcdcdcf5ebc9b7ffdb70b6f2350a39b13b32829d1d92f5ad397e85e5ae2319c0,/root/autodl-tmp/split_v4_n50_eval_20260922/models/cvrp/am_direct/epoch-100.pt,solutions/am_direct_n50/XML100_1113_08.json
2,CVRPLIB XML100,xml100_mvmoe_greedy_8fold_official_euc2d_v2,am_direct_n50,am,50,XML100_1113_09,1113,1,random,1,random,1,unitary,3,medium,ok,,18120,16643,True,1477,8.874601934747341,12,ok,,18909,2266,13.615333773959021,12,0,0,1,8,1,1,0,0.0015885652974247932,0.0006046555936336517,128,100,bcdcdcf5ebc9b7ffdb70b6f2350a39b13b32829d1d92f5ad397e85e5ae2319c0,/root/autodl-tmp/split_v4_n50_eval_20260922/models/cvrp/am_direct/epoch-100.pt,solutions/am_direct_n50/XML100_1113_09.json
2,CVRPLIB XML100,xml100_mvmoe_greedy_8fold_official_euc2d_v2,am_direct_n50,am,50,XML100_1113_10,1113,1,random,1,random,1,unitary,3,medium,ok,,18065,15675,True,2390,15.247208931419458,12,ok,,18681,3006,19.177033492822968,12,0,0,1,8,5,5,0,0.0015885652974247932,0.0006022118031978607,128,100,bcdcdcf5ebc9b7ffdb70b6f2350a39b13b32829d1d92f5ad397e85e5ae2319c0,/root/autodl-tmp/split_v4_n50_eval_20260922/models/cvrp/am_direct/epoch-100.pt,solutions/am_direct_n50/XML100_1113_10.json
2,CVRPLIB XML100,xml100_mvmoe_greedy_8fold_official_euc2d_v2,am_direct_n50,am,50,XML100_1113_11,1113,1,random,1,random,1,unitary,3,medium,ok,,16862,15838,True,1024,6.46546281096098,12,ok,,17296,1458,9.205707791387802,12,0,0,1,8,3,3,0,0.0015885652974247932,0.0005835779011249542,128,100,bcdcdcf5ebc9b7ffdb70b6f2350a39b13b32829d1d92f5ad397e85e5ae2319c0,/root/autodl-tmp/split_v4_n50_eval_20260922/models/cvrp/am_direct/epoch-100.pt,solutions/am_direct_n50/XML100_1113_11.json
2,CVRPLIB XML100,xml100_mvmoe_greedy_8fold_official_euc2d_v2,am_direct_n50,am,50,XML100_1113_12,1113,1,random,1,random,1,unitary,3,medium,ok,,16089,15439,True,650,4.210117235572252,12,ok,,16659,1220,7.90206619599715,12,0,0,1,8,4,4,0,0.0015885652974247932,0.0005886517465114594,128,100,bcdcdcf5ebc9b7ffdb70b6f2350a39b13b32829d1d92f5ad397e85e5ae2319c0,/root/autodl-tmp/split_v4_n50_eval_20260922/models/cvrp/am_direct/epoch-100.pt,solutions/am_direct_n50/XML100_1113_12.json
2,CVRPLIB XML100,xml100_mvmoe_greedy_8fold_official_euc2d_v2,am_direct_n50,am,50,XML100_1113_13,1113,1,random,1,random,1,unitary,3,medium,ok,,17455,15302,True,2153,14.070056201803686,11,ok,,17862,2560,16.729839236701086,10,0,0,1,8,1,1,0,0.0015885652974247932,0.0006008222699165344,128,100,bcdcdcf5ebc9b7ffdb70b6f2350a39b13b32829d1d92f5ad397e85e5ae2319c0,/root/autodl-tmp/split_v4_n50_eval_20260922/models/cvrp/am_direct/epoch-100.pt,solutions/am_direct_n50/XML100_1113_13.json
2,CVRPLIB XML100,xml100_mvmoe_greedy_8fold_official_euc2d_v2,am_direct_n50,am,50,XML100_1113_14,1113,1,random,1,random,1,unitary,3,medium,ok,,17224,15157,True,2067,13.637263310681533,10,ok,,17224,2067,13.637263310681533,10,0,0,1,8,0,0,0,0.0015885652974247932,0.0006729923188686371,128,100,bcdcdcf5ebc9b7ffdb70b6f2350a39b13b32829d1d92f5ad397e85e5ae2319c0,/root/autodl-tmp/split_v4_n50_eval_20260922/models/cvrp/am_direct/epoch-100.pt,solutions/am_direct_n50/XML100_1113_14.json
2,CVRPLIB XML100,xml100_mvmoe_greedy_8fold_official_euc2d_v2,am_direct_n50,am,50,XML100_1113_15,1113,1,random,1,random,1,unitary,3,medium,ok,,17467,16750,True,717,4.280597014925373,13,ok,,17830,1080,6.447761194029851,13,0,0,1,8,2,2,0,0.0015885652974247932,0.0006568841636180878,128,100,bcdcdcf5ebc9b7ffdb70b6f2350a39b13b32829d1d92f5ad397e85e5ae2319c0,/root/autodl-tmp/split_v4_n50_eval_20260922/models/cvrp/am_direct/epoch-100.pt,solutions/am_direct_n50/XML100_1113_15.json
2,CVRPLIB XML100,xml100_mvmoe_greedy_8fold_official_euc2d_v2,am_direct_n50,am,50,XML100_1113_16,1113,1,random,1,random,1,unitary,3,medium,ok,,16483,15674,True,809,5.1614138063034325,12,ok,,17149,1475,9.41048870741355,12,0,0,1,8,2,2,0,0.0015885652974247932,0.0006293840706348419,128,100,bcdcdcf5ebc9b7ffdb70b6f2350a39b13b32829d1d92f5ad397e85e5ae2319c0,/root/autodl-tmp/split_v4_n50_eval_20260922/models/cvrp/am_direct/epoch-100.pt,solutions/am_direct_n50/XML100_1113_16.json
2,CVRPLIB XML100,xml100_mvmoe_greedy_8fold_official_euc2d_v2,am_direct_n50,am,50,XML100_1113_17,1113,1,random,1,random,1,unitary,3,medium,ok,,22410,19367,True,3043,15.712294108535136,12,ok,,23082,3715,19.182113905096298,12,0,0,1,8,1,1,0,0.0015885652974247932,0.0006567910313606262,128,100,bcdcdcf5ebc9b7ffdb70b6f2350a39b13b32829d1d92f5ad397e85e5ae2319c0,/root/autodl-tmp/split_v4_n50_eval_20260922/models/cvrp/am_direct/epoch-100.pt,solutions/am_direct_n50/XML100_1113_17.json
2,CVRPLIB XML100,xml100_mvmoe_greedy_8fold_official_euc2d_v2,am_direct_n50,am,50,XML100_1113_18,1113,1,random,1,random,1,unitary,3,medium,ok,,20075,17451,True,2624,15.036387599564495,12,ok,,20598,3147,18.033350524325254,12,0,0,1,8,4,4,0,0.0015885652974247932,0.0006356313824653625,128,100,bcdcdcf5ebc9b7ffdb70b6f2350a39b13b32829d1d92f5ad397e85e5ae2319c0,/root/autodl-tmp/split_v4_n50_eval_20260922/models/cvrp/am_direct/epoch-100.pt,solutions/am_direct_n50/XML100_1113_18.json
2,CVRPLIB XML100,xml100_mvmoe_greedy_8fold_official_euc2d_v2,am_direct_n50,am,50,XML100_1113_19,1113,1,random,1,random,1,unitary,3,medium,ok,,13633,12189,True,1444,11.846747067027648,12,ok,,14010,1821,14.93969972926409,12,0,0,1,8,1,1,0,0.0015885652974247932,0.0006439201533794403,128,100,bcdcdcf5ebc9b7ffdb70b6f2350a39b13b32829d1d92f5ad397e85e5ae2319c0,/root/autodl-tmp/split_v4_n50_eval_20260922/models/cvrp/am_direct/epoch-100.pt,solutions/am_direct_n50/XML100_1113_19.json
2,CVRPLIB XML100,xml100_mvmoe_greedy_8fold_official_euc2d_v2,am_direct_n50,am,50,XML100_1113_20,1113,1,random,1,random,1,unitary,3,medium,ok,,21013,18200,True,2813,15.456043956043956,12,ok,,21116,2916,16.021978021978022,12,0,0,1,8,7,7,0,0.0015885652974247932,0.0006747767329216003,128,100,bcdcdcf5ebc9b7ffdb70b6f2350a39b13b32829d1d92f5ad397e85e5ae2319c0,/root/autodl-tmp/split_v4_n50_eval_20260922/models/cvrp/am_direct/epoch-100.pt,solutions/am_direct_n50/XML100_1113_20.json
2,CVRPLIB XML100,xml100_mvmoe_greedy_8fold_official_euc2d_v2,am_direct_n50,am,50,XML100_1113_21,1113,1,random,1,random,1,unitary,3,medium,ok,,20012,18939,True,1073,5.665557843603147,12,ok,,20137,1198,6.325571571888696,12,0,0,1,8,2,2,0,0.0015885652974247932,0.0006205998361110687,128,100,bcdcdcf5ebc9b7ffdb70b6f2350a39b13b32829d1d92f5ad397e85e5ae2319c0,/root/autodl-tmp/split_v4_n50_eval_20260922/models/cvrp/am_direct/epoch-100.pt,solutions/am_direct_n50/XML100_1113_21.json
2,CVRPLIB XML100,xml100_mvmoe_greedy_8fold_official_euc2d_v2,am_direct_n50,am,50,XML100_1113_22,1113,1,random,1,random,1,unitary,3,medium,ok,,15945,14115,True,1830,12.964930924548353,10,ok,,16050,1935,13.708820403825717,11,0,0,1,8,6,6,0,0.0015885652974247932,0.0006507299840450287,128,100,bcdcdcf5ebc9b7ffdb70b6f2350a39b13b32829d1d92f5ad397e85e5ae2319c0,/root/autodl-tmp/split_v4_n50_eval_20260922/models/cvrp/am_direct/epoch-100.pt,solutions/am_direct_n50/XML100_1113_22.json
2,CVRPLIB XML100,xml100_mvmoe_greedy_8fold_official_euc2d_v2,am_direct_n50,am,50,XML100_1113_23,1113,1,random,1,random,1,unitary,3,medium,ok,,17221,16372,True,849,5.185682873198143,12,ok,,17897,1525,9.314683606156853,12,0,0,1,8,5,5,0,0.0015885652974247932,0.0006498023867607117,128,100,bcdcdcf5ebc9b7ffdb70b6f2350a39b13b32829d1d92f5ad397e85e5ae2319c0,/root/autodl-tmp/split_v4_n50_eval_20260922/models/cvrp/am_direct/epoch-100.pt,solutions/am_direct_n50/XML100_1113_23.json
2,CVRPLIB XML100,xml100_mvmoe_greedy_8fold_official_euc2d_v2,am_direct_n50,am,50,XML100_1113_24,1113,1,random,1,random,1,unitary,3,medium,ok,,20452,19248,True,1204,6.255195344970906,13,ok,,20998,1750,9.09185369908562,13,0,0,1,8,5,5,0,0.0015885652974247932,0.0006505176424980164,128,100,bcdcdcf5ebc9b7ffdb70b6f2350a39b13b32829d1d92f5ad397e85e5ae2319c0,/root/autodl-tmp/split_v4_n50_eval_20260922/models/cvrp/am_direct/epoch-100.pt,solutions/am_direct_n50/XML100_1113_24.json
2,CVRPLIB XML100,xml100_mvmoe_greedy_8fold_official_euc2d_v2,am_direct_n50,am,50,XML100_1113_25,1113,1,random,1,random,1,unitary,3,medium,ok,,17626,16767,True,859,5.1231585853163955,12,ok,,17626,859,5.1231585853163955,12,0,0,1,8,0,0,0,0.0015885652974247932,0.0006115399301052094,128,100,bcdcdcf5ebc9b7ffdb70b6f2350a39b13b32829d1d92f5ad397e85e5ae2319c0,/root/autodl-tmp/split_v4_n50_eval_20260922/models/cvrp/am_direct/epoch-100.pt,solutions/am_direct_n50/XML100_1113_25.json
2,CVRPLIB XML100,xml100_mvmoe_greedy_8fold_official_euc2d_v2,am_direct_n50,am,50,XML100_1113_26,1113,1,random,1,random,1,unitary,3,medium,ok,,19620,17103,True,2517,14.716716365549903,12,ok,,20053,2950,17.2484359469099,12,0,0,1,8,5,5,0,0.0015885652974247932,0.0006061270833015442,128,100,bcdcdcf5ebc9b7ffdb70b6f2350a39b13b32829d1d92f5ad397e85e5ae2319c0,/root/autodl-tmp/split_v4_n50_eval_20260922/models/cvrp/am_direct/epoch-100.pt,solutions/am_direct_n50/XML100_1113_26.json
2,CVRPLIB XML100,xml100_mvmoe_greedy_8fold_official_euc2d_v2,am_direct_n50,am,50,XML100_1113_27,1113,1,random,1,random,1,unitary,3,medium,ok,,15091,14297,True,794,5.553612646009652,12,ok,,15230,933,6.525844582779604,12,0,0,1,8,6,6,0,0.0015885652974247932,0.0006254576146602631,128,100,bcdcdcf5ebc9b7ffdb70b6f2350a39b13b32829d1d92f5ad397e85e5ae2319c0,/root/autodl-tmp/split_v4_n50_eval_20260922/models/cvrp/am_direct/epoch-100.pt,solutions/am_direct_n50/XML100_1113_27.json
2,CVRPLIB XML100,xml100_mvmoe_greedy_8fold_official_euc2d_v2,am_direct_n50,am,50,XML100_1114_01,1114,1,random,1,random,1,unitary,4,long,ok,,14603,13650,True,953,6.981684981684982,8,ok,,14741,1091,7.992673992673993,8,0,0,1,8,6,6,0,0.0015885652974247932,0.0006070509552955627,128,100,bcdcdcf5ebc9b7ffdb70b6f2350a39b13b32829d1d92f5ad397e85e5ae2319c0,/root/autodl-tmp/split_v4_n50_eval_20260922/models/cvrp/am_direct/epoch-100.pt,solutions/am_direct_n50/XML100_1114_01.json
2,CVRPLIB XML100,xml100_mvmoe_greedy_8fold_official_euc2d_v2,am_direct_n50,am,50,XML100_1114_02,1114,1,random,1,random,1,unitary,4,long,ok,,13276,12579,True,697,5.540981000079498,8,ok,,13831,1252,9.953096430558867,8,0,0,1,8,2,2,0,0.0015885652974247932,0.0006165504455566406,128,100,bcdcdcf5ebc9b7ffdb70b6f2350a39b13b32829d1d92f5ad397e85e5ae2319c0,/root/autodl-tmp/split_v4_n50_eval_20260922/models/cvrp/am_direct/epoch-100.pt,solutions/am_direct_n50/XML100_1114_02.json
2,CVRPLIB XML100,xml100_mvmoe_greedy_8fold_official_euc2d_v2,am_direct_n50,am,50,XML100_1114_03,1114,1,random,1,random,1,unitary,4,long,ok,,16702,15432,True,1270,8.229652669777087,7,ok,,17249,1817,11.774235355106272,8,0,0,1,8,7,7,0,0.0015885652974247932,0.0006019063293933868,128,100,bcdcdcf5ebc9b7ffdb70b6f2350a39b13b32829d1d92f5ad397e85e5ae2319c0,/root/autodl-tmp/split_v4_n50_eval_20260922/models/cvrp/am_direct/epoch-100.pt,solutions/am_direct_n50/XML100_1114_03.json
2,CVRPLIB XML100,xml100_mvmoe_greedy_8fold_official_euc2d_v2,am_direct_n50,am,50,XML100_1114_04,1114,1,random,1,random,1,unitary,4,long,ok,,15773,14030,True,1743,12.423378474697078,9,ok,,16052,2022,14.411974340698503,8,0,0,1,8,7,7,0,0.0015885652974247932,0.0006021857261657715,128,100,bcdcdcf5ebc9b7ffdb70b6f2350a39b13b32829d1d92f5ad397e85e5ae2319c0,/root/autodl-tmp/split_v4_n50_eval_20260922/models/cvrp/am_direct/epoch-100.pt,solutions/am_direct_n50/XML100_1114_04.json
2,CVRPLIB XML100,xml100_mvmoe_greedy_8fold_official_euc2d_v2,am_direct_n50,am,50,XML100_1114_05,1114,1,random,1,random,1,unitary,4,long,ok,,14974,14059,True,915,6.50828650686393,9,ok,,15239,1180,8.393200085354577,9,0,0,1,8,2,2,0,0.0015885652974247932,0.0006053633987903595,128,100,bcdcdcf5ebc9b7ffdb70b6f2350a39b13b32829d1d92f5ad397e85e5ae2319c0,/root/autodl-tmp/split_v4_n50_eval_20260922/models/cvrp/am_direct/epoch-100.pt,solutions/am_direct_n50/XML100_1114_05.json
2,CVRPLIB XML100,xml100_mvmoe_greedy_8fold_official_euc2d_v2,am_direct_n50,am,50,XML100_1114_06,1114,1,random,1,random,1,unitary,4,long,ok,,14698,13895,True,803,5.779057214825476,9,ok,,14698,803,5.779057214825476,9,0,0,1,8,0,0,0,0.0015885652974247932,0.0005860403180122375,128,100,bcdcdcf5ebc9b7ffdb70b6f2350a39b13b32829d1d92f5ad397e85e5ae2319c0,/root/autodl-tmp/split_v4_n50_eval_20260922/models/cvrp/am_direct/epoch-100.pt,solutions/am_direct_n50/XML100_1114_06.json
