instance,distance_1x,distance_aug,vehicle_count,feasible
368,12.678651809692383,12.262088775634766,9,1
369,18.387367248535156,18.242048263549805,11,1
370,11.249138832092285,11.151031494140625,9,1
371,18.450031280517578,17.97951316833496,11,1
372,14.821887969970703,14.479378700256348,10,1
373,16.01213264465332,15.797188758850098,10,1
374,14.903146743774414,14.612750053405762,11,1
375,22.00457000732422,21.715225219726562,12,1
376,12.706066131591797,12.00345516204834,9,1
377,12.943258285522461,12.49264907836914,10,1
378,15.437438011169434,14.970870971679688,10,1
379,15.089960098266602,14.498132705688477,10,1
380,13.725503921508789,13.269468307495117,10,1
381,19.08565330505371,18.842769622802734,11,1
382,16.469276428222656,16.37677764892578,10,1
383,17.38469886779785,16.825408935546875,11,1
384,16.433303833007812,16.433303833007812,10,1
385,14.725019454956055,14.504911422729492,10,1
386,14.990127563476562,14.586148262023926,10,1
387,13.606569290161133,13.606569290161133,10,1
388,17.076705932617188,16.32672882080078,11,1
389,14.641048431396484,14.489904403686523,10,1
390,13.597973823547363,12.98366641998291,9,1
391,14.642693519592285,14.524165153503418,9,1
392,18.930744171142578,18.641178131103516,11,1
393,19.65839385986328,18.645984649658203,12,1
394,17.190690994262695,16.647056579589844,11,1
395,15.666366577148438,15.666366577148438,10,1
396,15.645886421203613,15.209715843200684,10,1
397,14.77627182006836,14.594219207763672,10,1
398,14.502811431884766,14.377819061279297,10,1
399,18.865514755249023,18.273874282836914,12,1
400,16.342374801635742,16.342374801635742,11,1
401,13.06277084350586,12.681684494018555,10,1
402,15.226221084594727,15.226221084594727,11,1
403,13.877094268798828,13.012655258178711,10,1
404,15.533056259155273,15.375208854675293,11,1
405,14.41067886352539,14.41067886352539,10,1
406,13.957778930664062,13.864802360534668,10,1
407,17.899002075195312,17.70235824584961,11,1
408,13.616327285766602,13.53027057647705,10,1
409,16.341007232666016,16.341007232666016,11,1
410,11.145604133605957,11.145604133605957,10,1
411,13.286720275878906,13.06923770904541,10,1
412,13.619475364685059,13.16887378692627,9,1
413,11.066217422485352,10.984294891357422,9,1
414,15.755654335021973,15.755654335021973,10,1
415,14.256753921508789,14.256753921508789,11,1
416,14.450458526611328,13.761542320251465,11,1
417,17.657684326171875,17.657684326171875,11,1
418,16.76019859313965,16.662214279174805,11,1
419,12.807880401611328,12.5213623046875,10,1
420,12.044073104858398,12.044073104858398,10,1
421,11.604442596435547,11.484294891357422,9,1
422,13.080336570739746,12.92656135559082,10,1
423,13.139239311218262,12.999519348144531,10,1
424,14.919978141784668,14.820371627807617,10,1
425,16.706615447998047,16.673551559448242,11,1
426,18.94623565673828,18.94623565673828,11,1
427,11.07791519165039,10.930603981018066,9,1
428,12.653616905212402,12.601744651794434,10,1
429,13.576383590698242,13.50556755065918,9,1
430,15.646343231201172,15.399710655212402,10,1
431,16.58350372314453,16.58350372314453,12,1
432,18.28934669494629,17.556196212768555,11,1
433,13.86268424987793,13.660767555236816,10,1
434,13.714506149291992,13.186761856079102,10,1
435,15.338398933410645,15.02053165435791,10,1
436,19.74827766418457,18.46442413330078,11,1
437,14.841862678527832,14.433456420898438,10,1
438,12.150712966918945,11.982935905456543,10,1
439,16.467742919921875,16.145442962646484,10,1
440,23.231807708740234,23.078298568725586,13,1
441,14.937332153320312,14.937332153320312,10,1
442,12.874460220336914,12.701522827148438,10,1
443,12.405033111572266,12.143362045288086,10,1
444,11.977205276489258,11.872076034545898,10,1
445,18.263553619384766,17.924760818481445,10,1
446,13.88097858428955,13.587382316589355,10,1
447,18.792282104492188,17.73623275756836,11,1
448,19.17847442626953,18.995906829833984,11,1
449,13.699699401855469,13.426403045654297,9,1
