instance,distance_1x,distance_aug,vehicle_count,feasible
296,19.317501068115234,17.905109405517578,12,1
297,14.726168632507324,14.552946090698242,12,1
298,11.66964054107666,11.24727725982666,10,1
299,14.890071868896484,14.218156814575195,11,1
300,13.891348838806152,13.641166687011719,10,1
301,13.909472465515137,12.942264556884766,11,1
302,12.605356216430664,12.154792785644531,11,1
303,19.054574966430664,18.09666633605957,12,1
304,21.6632022857666,21.6632022857666,13,1
305,12.718944549560547,11.938265800476074,10,1
306,13.081029891967773,13.06059455871582,11,1
307,18.450857162475586,16.977874755859375,11,1
308,12.036195755004883,12.036195755004883,10,1
309,15.452203750610352,14.9664945602417,10,1
310,15.74030590057373,15.082107543945312,10,1
311,21.994590759277344,20.197843551635742,12,1
312,16.236164093017578,16.116247177124023,12,1
313,13.246928215026855,12.654394149780273,10,1
314,12.896844863891602,12.520363807678223,10,1
315,17.42022132873535,16.403959274291992,11,1
316,16.54804801940918,16.421621322631836,12,1
317,16.65886116027832,16.594655990600586,11,1
318,12.152238845825195,11.636453628540039,10,1
319,14.366340637207031,14.272441864013672,11,1
320,16.48495101928711,15.990277290344238,11,1
321,15.991451263427734,15.145633697509766,11,1
322,12.162945747375488,11.909196853637695,10,1
323,13.540850639343262,13.540850639343262,11,1
324,15.435904502868652,14.783116340637207,11,1
325,12.547271728515625,12.110320091247559,10,1
326,12.777263641357422,12.616827011108398,10,1
327,17.498197555541992,16.546052932739258,10,1
328,14.788891792297363,14.378744125366211,11,1
329,19.592256546020508,18.683992385864258,12,1
330,17.761558532714844,17.124610900878906,11,1
331,17.545564651489258,16.719196319580078,12,1
332,13.12803840637207,12.971680641174316,10,1
333,17.194393157958984,16.441692352294922,12,1
334,16.418615341186523,16.418615341186523,11,1
335,14.711986541748047,14.148642539978027,12,1
336,12.5194091796875,12.158435821533203,10,1
337,14.11979866027832,13.56926155090332,10,1
338,18.063440322875977,17.803298950195312,13,1
339,19.648244857788086,19.34267807006836,12,1
340,21.817859649658203,21.182634353637695,12,1
341,12.029891014099121,11.81618881225586,11,1
342,12.016534805297852,11.745026588439941,10,1
343,19.69952964782715,19.6495361328125,12,1
344,11.88853645324707,11.45434284210205,10,1
345,17.780683517456055,16.13043975830078,11,1
